marketing_id,date,channel,spend,impressions,clicks,conversions
M005567,2026-03-04,Email,35934.61,249348,764,36
M005568,2022-11-13,Google Ads,6451.34,266151,6632,136
M005569,2022-03-16,Google Ads,21980.2,96976,1467,69
M005570,2025-04-28,Direct,24800.27,265362,13588,30
M005571,2026-05-07,Direct,17959.17,174996,13225,83
M005572,2022-01-19,Instagram,17305.8,5798,6230,96
M005573,2026-04-06,Google Ads,28416.62,297353,11919,102
M005574,2026-06-22,Organic Search,37064.67,103767,9381,66
M005575,2025-02-11,Organic Search,17270.92,82107,9976,230
M005576,2024-06-29,Email,35117.17,124811,13522,152
M005577,2024-12-06,Referral,4661.23,239420,12564,205
M005578,2023-02-19,Referral,21329.29,262395,4260,3
M005579,2025-08-04,Organic Search,14119.76,264469,9284,207
M005580,2025-01-26,Direct,23029.82,214750,9374,73
M005581,2025-08-25,Referral,30369.16,220024,12276,179
M005582,2022-12-31,Referral,16650.91,182157,6245,109
M005583,2022-04-29,Referral,9207.15,89350,6870,142
M005584,2025-03-21,Direct,6521.81,227041,9518,58
M005585,2022-09-08,Organic Search,5518.47,201878,1771,137
M005586,2025-06-28,Email,6494.71,93137,11445,107
M005587,2025-04-11,Email,4073.66,178009,4294,172
M005588,2025-05-22,Google Ads,8821.55,93537,10541,8
M005589,2023-09-11,Affiliate,22587.99,139933,11965,126
M005590,2026-05-14,Instagram,18199.03,88871,7730,18
M005591,2025-08-03,Direct,14194.76,80847,9371,88
M005592,2025-11-24,Instagram,8596.55,232264,1837,42
M005593,2023-08-24,Affiliate,10122.72,282725,5597,40
M005594,2026-02-02,Instagram,19960.23,287854,4105,84
M005595,2022-11-29,Direct,37851.58,136898,10904,207
M005596,2022-04-23,Organic Search,33927.63,135217,12577,242
M005597,2022-10-13,Google Ads,3724.97,280240,12167,28
M005598,2024-02-16,Organic Search,38695.65,141213,6141,157
M005599,2026-08-07,Organic Search,25647.78,79635,11968,198
M005600,2024-06-12,Meta Ads,8536.84,272187,13703,196
M005601,2022-02-05,Meta Ads,37640.42,196708,4423,17
M005602,2024-07-01,Referral,23412.52,264468,11815,138
M005603,2025-06-19,Google Ads,16529.33,75449,11464,178
M005604,2026-07-22,Affiliate,35304.32,65133,7487,26
M005605,2025-01-05,Referral,3106.44,113520,556,108
M005606,2023-02-05,Instagram,22309.68,279748,9691,94
M005607,2023-11-05,Instagram,32851.88,68444,7316,211
M005608,2022-02-16,Meta Ads,15210.89,276674,8072,209
M005609,2026-06-30,Meta Ads,12484.39,162163,9469,198
M005610,2022-03-31,Affiliate,19307.16,83392,13013,25
M005611,2024-07-23,Referral,35400.9,196025,6987,152
M005612,2022-10-15,Instagram,35189.44,46510,7251,81
M005613,2025-01-30,Organic Search,33611.83,133275,6302,183
M005614,2023-01-28,Direct,4894.71,91585,7348,83
M005615,2023-06-27,Email,38809.93,61036,2468,138
M005616,2022-09-22,Meta Ads,31120.25,277954,12085,204
M005617,2025-03-17,Google Ads,37409.61,269056,299,173
M005618,2025-08-21,Affiliate,30175.26,26153,2909,256
M005619,2023-12-01,Meta Ads,40859.47,149887,5805,7
M005620,2022-12-11,Google Ads,2286.78,295124,852,2
M005621,2025-09-27,Google Ads,38591.44,253257,8878,89
M005622,2023-11-21,Affiliate,6904.83,43885,7026,231
M005623,2026-05-08,Email,3101.34,32425,4555,74
M005624,2024-08-13,Instagram,1605.67,187270,7557,90
M005625,2024-11-11,Google Ads,1530.68,178283,9255,98
M005626,2025-09-16,Instagram,34043.52,43447,9460,106
M005627,2024-01-26,Organic Search,30213.11,78006,668,175
M005628,2025-05-05,Instagram,24288.94,40959,5325,17
M005629,2023-04-06,Referral,32910.4,183766,8635,76
M005630,2024-08-16,Organic Search,10336.65,92065,5772,227
M005631,2022-12-23,Affiliate,39491.52,236222,6839,27
M005632,2025-07-17,Google Ads,22230.44,123251,238,216
M005633,2022-08-11,Referral,36660.69,179951,11450,205
M005634,2026-04-02,Referral,17504.46,91591,6314,257
M005635,2023-01-07,Instagram,5430.46,124023,2522,104
M005636,2025-12-05,Google Ads,1861.96,177063,13311,169
M005637,2026-04-11,Google Ads,24663.05,170392,3127,130
M005638,2024-02-20,Email,23715.6,187942,333,132
M005639,2022-12-19,Direct,39797.07,178149,4461,28
M005640,2025-10-05,Direct,32892.91,104503,8929,163
M005641,2024-12-16,Meta Ads,36675.43,6921,3430,7
M005642,2024-05-12,Organic Search,35262.47,210902,7670,35
M005643,2023-11-17,Email,32545.74,199125,2414,215
M005644,2023-09-07,Direct,37162.42,203848,9311,257
M005645,2025-11-12,Instagram,25730.47,129846,13474,139
M005646,2022-07-27,Google Ads,3272.39,252193,8620,6
M005647,2023-02-27,Email,16481.16,137428,2661,243
M005648,2024-11-22,Referral,41171.28,293376,858,92
M005649,2025-10-25,Affiliate,24018.93,243355,7535,21
M005650,2025-08-07,Meta Ads,36405.13,287193,3881,163
M005651,2025-11-07,Google Ads,722.77,213633,417,207
M005652,2023-02-14,Affiliate,28197.39,264800,5680,13
M005653,2024-09-25,Meta Ads,3053.3,165454,5455,32
M005654,2022-03-16,Instagram,23376.68,235370,766,59
M005655,2024-10-29,Direct,18711.44,274565,11985,25
M005656,2026-08-08,Instagram,24954.45,294569,10239,91
M005657,2026-02-04,Google Ads,17342.76,96253,10276,242
M005658,2026-02-06,Google Ads,30934.74,292116,3203,72
M005659,2024-06-01,Direct,4807.41,184479,5994,251
M005660,2023-09-04,Affiliate,1988.18,33728,8671,168
M005661,2026-05-18,Instagram,32895.08,50507,10184,195
M005662,2022-05-11,Google Ads,36476.65,8415,7112,78
M005663,2023-10-02,Meta Ads,28885.7,179086,3638,20
M005664,2024-02-13,Affiliate,5650.41,154647,12691,131
M005665,2026-03-29,Google Ads,18639.82,192807,10030,56
M005666,2024-06-09,Affiliate,11619.4,99120,5467,174
M005667,2022-03-05,Referral,33128.61,118114,5839,129
M005668,2025-05-25,Direct,41961.96,236633,13951,196
M005669,2023-07-02,Affiliate,38535.08,109312,1473,193
M005670,2022-07-23,Google Ads,29117.06,144426,7573,107
M005671,2024-09-23,Google Ads,25751.82,224889,5063,55
M005672,2022-09-29,Meta Ads,7859.91,75882,7603,89
M005673,2026-05-29,Direct,11409.53,36919,12753,73
M005674,2025-06-01,Affiliate,2193.92,89579,12651,178
M005675,2024-01-25,Organic Search,11163.99,174568,10982,122
M005676,2022-01-28,Email,22217.62,296076,5624,12
M005677,2026-08-31,Instagram,32600.72,8230,1097,135
M005678,2024-10-21,Instagram,18687.12,167118,10501,225
M005679,2023-12-22,Meta Ads,19105.28,194381,7649,119
M005680,2024-09-25,Direct,40092.27,268357,4499,162
M005681,2024-10-24,Google Ads,33050.37,242827,11803,32
M005682,2022-09-01,Email,7646.22,41686,798,77
M005683,2024-01-25,Direct,5404.82,61832,9379,190
M005684,2023-08-30,Affiliate,21488.83,77695,8805,219
M005685,2024-09-28,Organic Search,33237.27,67661,13205,108
M005686,2022-03-10,Meta Ads,35757.18,252294,1802,45
M005687,2024-07-25,Instagram,10290.54,27270,4089,241
M005688,2026-06-13,Instagram,33115.47,162677,8574,146
M005689,2022-01-06,Direct,36054.27,287875,5990,63
M005690,2022-11-23,Email,6215.45,110378,8664,232
M005691,2025-02-22,Google Ads,38751.91,232538,8184,190
M005692,2022-04-17,Organic Search,21879.38,97211,7681,30
M005693,2022-04-16,Affiliate,8825.05,178880,8575,124
M005694,2023-12-15,Direct,40537.29,238948,3153,115
M005695,2023-04-10,Google Ads,15942.73,245171,2674,4
M005696,2022-08-02,Affiliate,18908.79,25761,3067,212
M005697,2022-10-29,Referral,34343.4,81539,1877,25
M005698,2024-11-30,Organic Search,30925.65,45823,4849,74
M005699,2022-10-25,Referral,17275.19,276782,4043,243
M005700,2026-08-18,Organic Search,34237.76,281983,4075,76
M005701,2024-09-30,Google Ads,10904.13,247004,3668,149
M005702,2024-07-23,Direct,32864.47,3740,6633,207
M005703,2024-08-17,Meta Ads,32214.46,185643,7999,79
M005704,2024-07-16,Instagram,17564.27,228630,929,135
M005705,2023-09-14,Email,33401.07,91841,7185,187
M005706,2023-06-17,Affiliate,22043.47,88590,2733,209
M005707,2022-08-19,Google Ads,2805.07,290826,7285,244
M005708,2025-07-09,Organic Search,32151.58,76679,12418,187
M005709,2026-05-31,Organic Search,32772.31,90079,3641,184
M005710,2022-10-14,Affiliate,33897.38,103710,5813,103
M005711,2022-10-22,Email,1484.32,285448,513,252
M005712,2022-09-08,Referral,33870.38,191532,1869,46
M005713,2022-04-22,Google Ads,23756.55,230408,3656,222
M005714,2023-02-14,Instagram,24827.06,257090,399,34
M005715,2024-07-21,Meta Ads,11666.3,240920,4051,238
M005716,2023-12-15,Instagram,23493.21,37004,2875,236
M005717,2024-11-26,Google Ads,4430.97,27079,1731,154
M005718,2026-08-23,Referral,24244.72,125411,808,250
M005719,2026-02-16,Referral,38362.24,184190,1765,121
M005720,2025-12-31,Referral,34113.58,288752,5442,204
M005721,2022-11-24,Email,28647.87,172494,4538,137
M005722,2024-08-26,Affiliate,30563.97,106599,13902,226
M005723,2022-02-08,Instagram,29588.41,126863,5873,72
M005724,2024-03-04,Email,4201.49,88058,12682,141
M005725,2023-01-24,Organic Search,23586.55,181490,5624,228
M005726,2025-12-01,Google Ads,11206.9,118570,7392,152
M005727,2025-12-07,Meta Ads,33508.2,194079,9351,51
M005728,2026-05-07,Meta Ads,12664.55,59799,13207,89
M005729,2024-08-21,Meta Ads,25692.04,189360,11957,169
M005730,2024-09-03,Referral,6628.14,152934,10611,150
M005731,2023-12-10,Google Ads,31253.19,108582,2499,81
M005732,2025-05-03,Google Ads,21177.54,80761,9792,63
M005733,2022-07-25,Google Ads,7303.41,48856,2958,212
M005734,2022-02-17,Direct,17765.45,191673,3155,100
M005735,2026-03-06,Affiliate,39666.33,210639,10769,250
M005736,2023-01-02,Referral,1251.46,258709,10567,163
M005737,2025-05-23,Direct,27578.82,104706,816,214
M005738,2024-03-11,Referral,32345.52,144408,13283,91
M005739,2026-06-12,Referral,8780.13,284747,3871,166
M005740,2022-12-02,Meta Ads,18470.25,39710,9500,89
M005741,2023-05-07,Google Ads,27373.81,194436,1573,109
M005742,2024-07-08,Organic Search,6534.64,210063,8773,7
M005743,2022-09-17,Affiliate,36336.81,192188,12812,119
M005744,2024-10-31,Google Ads,3682.68,138764,8646,104
M005745,2023-04-28,Instagram,1055.75,152574,2885,23
M005746,2022-05-30,Direct,1828.49,68395,13856,12
M005747,2025-11-17,Instagram,22530.68,257055,6643,147
M005748,2025-03-16,Referral,41420.4,99654,283,126
M005749,2026-05-10,Direct,28741.21,174541,545,118
M005750,2026-06-15,Instagram,27754.99,101349,1553,142
M005751,2025-05-15,Organic Search,22772.25,75257,3713,251
M005752,2023-12-21,Affiliate,38278.1,84689,12222,247
M005753,2022-09-08,Affiliate,12995.02,50175,8489,172
M005754,2022-06-08,Organic Search,13560.96,155173,6464,116
M005755,2026-05-10,Email,30300.7,246751,5855,125
M005756,2025-05-01,Affiliate,40414.89,40298,7294,168
M005757,2025-12-01,Email,28536.31,163873,2253,60
M005758,2025-08-22,Instagram,39990.0,120081,9070,155
M005759,2022-07-27,Direct,40438.98,296014,4369,68
M005760,2023-02-27,Direct,10529.96,69270,806,147
M005761,2026-05-25,Affiliate,13703.06,226208,11488,7
M005762,2022-07-26,Referral,29225.32,63728,2091,8
M005763,2024-03-23,Email,17433.18,194515,292,226
M005764,2026-01-20,Meta Ads,7703.63,175946,5942,146
M005765,2024-02-10,Organic Search,26259.38,141057,2971,93
M005766,2024-07-03,Direct,12752.95,23049,10593,110
M005767,2024-06-13,Direct,14454.46,94518,8189,145
M005768,2024-11-25,Affiliate,15094.7,9630,5688,248
M005769,2026-08-04,Affiliate,15117.68,129579,13772,12
M005770,2024-03-01,Instagram,29518.06,101937,10357,256
M005771,2024-12-10,Email,7209.67,298661,5446,57
M005772,2022-10-04,Instagram,17292.72,137348,3518,159
M005773,2023-05-09,Organic Search,14857.86,264653,803,136
M005774,2022-06-06,Referral,21085.1,235960,4595,227
M005775,2026-03-24,Instagram,11850.2,171245,4364,11
M005776,2022-06-07,Direct,12318.75,41258,12066,229
M005777,2022-10-19,Affiliate,17530.61,53543,10723,26
M005778,2025-03-29,Organic Search,36852.26,222037,6085,254
M005779,2023-07-05,Affiliate,38197.65,27102,1220,15
M005780,2024-04-27,Instagram,18086.27,292323,11832,204
M005781,2022-11-29,Affiliate,22408.01,236575,13810,60
M005782,2024-11-06,Organic Search,21303.97,230223,9178,83
M005783,2022-08-09,Google Ads,19291.74,199497,8408,211
M005784,2022-12-21,Referral,32777.37,127162,7141,258
M005785,2026-06-06,Instagram,36138.63,227617,4289,75
M005786,2022-01-02,Instagram,13857.43,266671,12456,51
M005787,2022-06-19,Direct,26293.19,128455,11152,106
M005788,2026-06-28,Email,31392.25,150093,5170,183
M005789,2026-06-20,Referral,38231.57,20428,9161,245
M005790,2023-02-26,Referral,24409.84,271645,13097,112
M005791,2025-09-25,Google Ads,34406.97,136308,5003,71
M005792,2023-07-02,Google Ads,15765.58,36928,11577,254
M005793,2024-01-02,Direct,39260.08,33915,1074,93
M005794,2022-11-05,Email,40445.84,287530,3800,24
M005795,2026-08-27,Referral,12713.21,216601,7901,94
M005796,2026-04-01,Direct,13260.21,227806,2486,208
M005797,2024-09-01,Instagram,33733.61,117202,4168,104
M005798,2025-01-12,Affiliate,4636.23,213148,9632,167
M005799,2024-08-23,Organic Search,40467.03,82962,11073,258
M005800,2025-09-21,Meta Ads,30207.5,290467,9800,105
M005801,2022-02-19,Google Ads,27515.69,195847,4829,192
M005802,2023-02-26,Affiliate,13169.28,124232,7570,185
M005803,2022-12-24,Organic Search,8031.41,103197,8977,251
M005804,2022-06-01,Affiliate,16358.29,58052,4430,40
M005805,2024-09-05,Direct,17985.01,100493,11987,64
M005806,2023-08-08,Referral,29022.14,289075,11608,233
M005807,2025-07-31,Instagram,36757.25,127628,6982,205
M005808,2026-06-18,Direct,26497.77,57370,1088,90
M005809,2025-09-29,Affiliate,16004.16,137269,4673,203
M005810,2022-02-26,Referral,36075.48,182743,12362,108
M005811,2023-08-28,Email,1883.67,257748,1814,169
M005812,2025-07-15,Google Ads,10766.1,242248,11058,214
M005813,2023-01-20,Affiliate,34142.97,266554,2578,191
M005814,2025-11-23,Referral,21462.67,40637,1130,52
M005815,2024-04-25,Referral,31764.1,120181,12423,233
M005816,2024-06-10,Instagram,28814.17,20724,12736,204
M005817,2023-03-09,Google Ads,9631.41,292050,8438,19
M005818,2022-08-22,Affiliate,2769.22,239028,10891,107
M005819,2023-01-24,Affiliate,5671.01,220408,11346,137
M005820,2026-01-10,Instagram,10605.72,241452,12083,115
M005821,2025-03-07,Referral,38027.26,110500,7310,104
M005822,2025-04-15,Organic Search,18149.46,171074,4729,90
M005823,2026-05-10,Referral,15394.01,9141,2898,68
M005824,2022-02-14,Affiliate,7570.76,178089,7082,167
M005825,2026-07-09,Referral,32150.9,225120,8094,42
M005826,2025-08-01,Email,1658.92,161555,8767,95
M005827,2024-06-25,Affiliate,16581.33,238637,11552,159
M005828,2025-06-24,Direct,31782.37,148492,11755,238
M005829,2026-07-26,Google Ads,2121.04,79358,5624,137
M005830,2023-05-10,Email,10693.76,108532,8070,140
M005831,2023-02-26,Direct,34591.59,58539,2228,61
M005832,2022-09-12,Referral,16237.63,290692,8945,173
M005833,2025-02-28,Affiliate,35423.54,192189,13177,160
M005834,2026-07-07,Organic Search,2309.31,26273,10013,140
M005835,2023-06-27,Meta Ads,17456.94,83831,5323,49
M005836,2026-08-29,Organic Search,30157.04,247222,4098,115
M005837,2023-09-25,Affiliate,14405.07,270012,8780,140
M005838,2023-05-10,Instagram,36445.94,277791,7423,138
M005839,2022-01-22,Organic Search,26721.23,151667,11265,29
M005840,2026-05-23,Instagram,38166.74,17942,13072,165
M005841,2022-12-27,Instagram,3995.81,133948,12533,244
M005842,2023-09-30,Meta Ads,20519.09,15091,8948,257
M005843,2025-06-14,Email,3029.73,19963,7205,53
M005844,2024-01-23,Organic Search,41623.9,16199,4761,259
M005845,2022-11-22,Instagram,17677.72,198179,4768,226
M005846,2023-06-13,Organic Search,23204.57,272139,12975,186
M005847,2023-01-28,Organic Search,14459.2,251986,6268,183
M005848,2023-12-13,Email,5791.81,240087,10777,8
M005849,2024-04-13,Direct,5756.26,102595,13668,61
M005850,2025-07-21,Email,12801.4,299414,12906,7
M005851,2026-07-30,Organic Search,29192.75,21403,6941,62
M005852,2026-01-22,Google Ads,12094.6,61404,4703,81
M005853,2025-06-23,Instagram,36405.41,115090,9001,12
M005854,2025-07-13,Affiliate,31856.46,70587,10503,81
M005855,2022-04-02,Organic Search,16411.55,96580,13276,194
M005856,2023-11-11,Organic Search,677.45,21991,13993,6
M005857,2022-09-23,Email,10108.84,289649,13061,249
M005858,2023-03-18,Instagram,41883.21,248337,11551,87
M005859,2024-03-14,Google Ads,17535.24,227851,3516,244
M005860,2022-08-19,Google Ads,23836.64,238626,2876,186
M005861,2023-10-24,Instagram,17996.47,136926,9966,34
M005862,2023-02-27,Referral,12238.87,266273,2768,38
M005863,2024-01-10,Instagram,38664.96,14182,2673,45
M005864,2024-07-19,Organic Search,24006.2,231751,11204,199
M005865,2025-05-19,Instagram,29605.24,193555,2813,155
M005866,2026-05-20,Direct,16033.86,266245,11712,186
M005867,2025-02-25,Google Ads,11826.2,245801,7436,202
M005868,2026-03-05,Email,37643.63,257967,2039,50
M005869,2026-06-09,Organic Search,23249.87,196185,1699,173
M005870,2024-02-14,Google Ads,26992.67,170114,4158,33
M005871,2026-05-13,Google Ads,6985.77,127749,2020,211
M005872,2024-05-10,Affiliate,34971.59,152117,13908,91
M005873,2022-11-10,Referral,38381.86,231989,5385,78
M005874,2023-07-16,Google Ads,38627.85,120732,13785,66
M005875,2024-07-01,Google Ads,22822.95,253455,4176,13
M005876,2026-08-13,Instagram,8301.07,88947,6396,18
M005877,2024-11-24,Google Ads,36197.93,188731,8533,218
M005878,2024-06-16,Affiliate,16722.39,232314,1374,154
M005879,2024-01-24,Meta Ads,22356.54,140255,13975,78
M005880,2024-09-22,Email,7563.06,202509,1927,201
M005881,2025-10-14,Email,31588.67,218574,10905,13
M005882,2024-09-25,Meta Ads,26009.4,174441,4444,212
M005883,2023-01-20,Referral,31942.4,15158,1513,259
M005884,2022-08-11,Meta Ads,34566.33,51074,10800,96
M005885,2024-12-19,Referral,1623.65,200457,1018,132
M005886,2026-08-23,Referral,39536.31,75737,2492,110
M005887,2023-12-11,Meta Ads,22789.09,34557,1114,19
M005888,2023-08-13,Email,4182.29,42189,4023,8
M005889,2024-12-24,Referral,23381.7,242989,11152,41
M005890,2023-08-17,Meta Ads,23487.51,54946,10940,67
M005891,2023-02-14,Direct,25847.42,195404,7051,13
M005892,2025-11-25,Direct,7533.81,169276,4578,65
M005893,2023-11-17,Referral,36680.85,41987,13719,181
M005894,2024-06-07,Referral,14186.77,118485,3322,86
M005895,2023-03-05,Referral,1480.92,175249,1102,31
M005896,2022-12-30,Affiliate,32930.1,53480,1928,205
M005897,2022-05-17,Referral,4549.6,242530,1247,23
M005898,2024-06-04,Google Ads,41062.45,264913,7539,13
M005899,2023-06-01,Email,32401.66,216567,7039,129
M005900,2024-03-23,Meta Ads,32312.97,127092,4617,243
M005901,2023-10-02,Instagram,15512.11,28270,4113,96
M005902,2026-04-07,Referral,23157.56,74592,10134,258
M005903,2024-07-23,Email,36103.49,41809,2941,121
M005904,2025-10-01,Instagram,33178.59,102980,758,13
M005905,2025-09-03,Referral,2959.11,200895,9754,33
M005906,2024-02-19,Google Ads,41965.31,20691,3760,236
M005907,2024-06-09,Email,25668.13,159597,11065,26
M005908,2025-05-10,Organic Search,26024.96,265459,5460,35
M005909,2023-01-30,Organic Search,28625.68,133484,1792,177
M005910,2022-07-24,Meta Ads,23419.95,181888,8777,3
M005911,2023-09-26,Organic Search,20238.31,152659,8673,204
M005912,2024-04-30,Google Ads,35822.98,68310,11474,184
M005913,2023-01-12,Google Ads,20700.11,238807,609,100
M005914,2024-09-28,Meta Ads,4922.42,264932,10752,200
M005915,2026-07-02,Organic Search,14945.95,130591,5098,5
M005916,2024-09-01,Organic Search,1344.25,268518,6052,195
M005917,2022-06-16,Instagram,39288.98,186098,11427,71
M005918,2024-12-21,Referral,9105.41,249018,12738,236
M005919,2022-07-24,Affiliate,23613.81,77398,9019,198
M005920,2022-08-10,Referral,18398.91,269605,5669,22
M005921,2024-03-09,Instagram,6499.55,119473,12658,154
M005922,2025-03-10,Referral,36753.07,99434,2573,19
M005923,2022-03-26,Meta Ads,10236.5,6194,13386,103
M005924,2026-01-20,Email,35485.17,247530,12498,27
M005925,2025-09-17,Instagram,26747.9,284925,3138,174
M005926,2024-12-01,Direct,18046.79,9149,2249,258
M005927,2022-09-09,Email,7225.22,3365,13623,233
M005928,2023-09-06,Email,13131.05,201594,6013,100
M005929,2025-06-06,Meta Ads,36786.41,157578,9090,160
M005930,2023-02-05,Meta Ads,40982.06,115930,13403,106
M005931,2026-04-25,Organic Search,40414.14,118868,10506,67
M005932,2023-05-01,Email,6597.88,253347,12040,144
M005933,2026-03-11,Affiliate,1783.13,59782,4327,72
M005934,2023-04-30,Email,6737.79,223385,6576,21
M005935,2023-02-11,Direct,3688.61,85797,1547,108
M005936,2023-12-05,Google Ads,19715.71,183348,6137,221
M005937,2022-07-14,Google Ads,35676.54,202525,8963,2
