order_id,customer_id,order_date,payment_method,marketing_channel,order_status,subtotal,discount,shipping_revenue,revenue,cost,profit
O0020284,C001072,2025-08-20,UPI,Meta Ads,Completed,12002.91,691.4,0,11311.51,7699.32,3612.19
O0020285,C000697,2024-11-16,UPI,Organic Search,Completed,35291.48,2863.96,0,32427.52,15454.53,16972.99
O0020286,C003375,2024-09-20,Credit Card,Referral,Completed,7813.89,0.0,0,7813.89,5351.7,2462.19
O0020287,C004998,2022-06-02,UPI,Email,Completed,24162.75,3876.55,0,20286.2,16340.25,3945.95
O0020288,C001821,2026-02-12,Credit Card,Organic Search,Completed,263639.67,0.0,0,263639.67,142212.0,121427.67
O0020289,C003290,2022-06-07,PayPal,Meta Ads,Completed,61507.15,11706.68,0,49800.47,34731.02,15069.45
O0020290,C000218,2025-01-16,Credit Card,Meta Ads,Completed,16505.0,407.37,0,16097.63,12152.88,3944.75
O0020291,C000932,2022-11-18,Credit Card,Organic Search,Completed,2543.51,346.46,0,2197.06,1233.34,963.72
O0020292,C002054,2022-06-01,Credit Card,Email,Completed,3965.2,233.41,0,3731.79,2921.79,810.0
O0020293,C002079,2023-12-15,Debit Card,Email,Completed,14171.69,128.8,0,14042.89,7771.96,6270.93
O0020294,C000489,2022-09-04,Debit Card,Affiliate,Returned,71146.55,3841.51,0,67305.04,44389.57,22915.47
O0020295,C003236,2025-01-17,Cash on Delivery,Organic Search,Completed,7481.99,645.43,0,6836.56,5200.97,1635.59
O0020296,C000996,2024-01-13,UPI,Email,Completed,31384.17,3405.68,0,27978.49,17563.81,10414.68
O0020297,C002017,2022-12-06,Credit Card,Organic Search,Completed,509.34,71.03,99,537.31,247.32,289.99
O0020298,C004770,2025-11-27,PayPal,Direct,Completed,2449.36,373.43,99,2174.93,1093.41,1081.52
O0020299,C000660,2023-09-26,Wallet,Affiliate,Completed,2566.48,393.73,0,2172.75,1699.15,473.6
O0020300,C002300,2025-07-27,Wallet,Direct,Returned,3077.2,426.18,0,2651.02,2096.34,554.68
O0020301,C004619,2024-08-06,Credit Card,Direct,Refunded,292.07,59.05,99,332.02,191.48,140.54
O0020302,C005012,2026-02-16,Wallet,Direct,Completed,1317.9,0.0,99,1416.9,762.94,653.96
O0020303,C000934,2022-08-12,Wallet,Meta Ads,Completed,1913.85,261.74,99,1751.11,948.48,802.63
O0020304,C001793,2024-02-06,UPI,Instagram,Completed,644.16,59.02,99,684.14,408.44,275.7
O0020305,C004898,2026-05-14,Credit Card,Instagram,Completed,86108.83,8747.72,0,77361.11,47285.23,30075.88
O0020306,C002318,2026-08-25,UPI,Google Ads,Completed,21188.34,1201.58,0,19986.76,12274.23,7712.53
O0020307,C000034,2023-09-05,UPI,Referral,Completed,1143.14,119.36,99,1122.78,807.14,315.64
O0020308,C003053,2023-02-02,Credit Card,Organic Search,Completed,3515.98,226.67,0,3289.31,2167.44,1121.87
O0020309,C002912,2024-08-26,Credit Card,Google Ads,Completed,1330.5,178.78,99,1250.72,664.71,586.01
O0020310,C003165,2025-01-26,UPI,Referral,Completed,28140.86,4041.29,0,24099.57,15364.62,8734.95
O0020311,C001530,2022-01-08,UPI,Meta Ads,Completed,24616.97,6669.47,0,17947.5,15463.4,2484.1
O0020312,C003568,2026-05-26,Debit Card,Referral,Completed,8100.34,1135.55,0,6964.79,4584.78,2380.01
O0020313,C000031,2023-05-25,UPI,Meta Ads,Completed,2273.72,387.37,99,1985.35,1549.68,435.67
O0020314,C000687,2025-05-28,UPI,Direct,Completed,3325.48,356.83,0,2968.65,2194.06,774.59
O0020315,C002914,2026-04-21,Debit Card,Email,Processing,1113.9,309.8,99,903.1,753.02,150.08
O0020316,C004872,2022-07-25,UPI,Meta Ads,Completed,565.16,66.79,99,597.37,289.96,307.41
O0020317,C005044,2023-08-08,Credit Card,Google Ads,Completed,267.18,43.58,99,322.6,145.31,177.29
O0020318,C003094,2022-11-04,UPI,Email,Completed,79.04,13.7,99,164.34,44.97,119.37
O0020319,C004612,2025-08-14,Credit Card,Email,Refunded,4739.16,508.7,0,4230.46,2276.67,1953.79
O0020320,C001111,2022-12-01,Credit Card,Organic Search,Completed,2410.21,233.65,99,2275.57,952.8,1322.77
O0020321,C003783,2025-02-17,Credit Card,Instagram,Completed,692.56,134.1,99,657.46,334.57,322.89
O0020322,C000228,2022-09-07,Cash on Delivery,Instagram,Completed,19699.58,3765.1,0,15934.48,12754.1,3180.38
O0020323,C002932,2026-03-24,UPI,Direct,Returned,2901.24,110.59,0,2790.65,1419.66,1370.99
O0020324,C002393,2023-08-26,Credit Card,Google Ads,Completed,12952.35,1316.94,0,11635.41,6702.9,4932.51
O0020325,C004206,2022-01-28,Debit Card,Affiliate,Completed,986.85,104.75,99,981.1,543.18,437.92
O0020326,C001380,2025-09-06,Credit Card,Organic Search,Completed,16996.83,4982.29,0,12014.54,10580.31,1434.23
O0020327,C002884,2026-01-08,Cash on Delivery,Direct,Completed,20889.68,4491.7,0,16397.98,13862.97,2535.01
O0020328,C002606,2025-08-03,UPI,Meta Ads,Completed,1942.02,366.05,99,1674.97,1260.87,414.1
O0020329,C004751,2023-08-23,Debit Card,Email,Completed,19502.37,2110.09,0,17392.28,13705.21,3687.07
O0020330,C002327,2026-03-01,Debit Card,Meta Ads,Completed,2353.4,0.0,99,2452.4,1389.58,1062.82
O0020331,C004547,2024-09-17,Wallet,Organic Search,Completed,6715.62,0.0,0,6715.62,3745.33,2970.29
O0020332,C004850,2025-02-07,PayPal,Google Ads,Completed,26895.41,3218.47,0,23676.94,15173.53,8503.41
O0020333,C003668,2024-11-03,Credit Card,Google Ads,Completed,3105.33,714.64,0,2390.69,1336.89,1053.8
O0020334,C000585,2022-04-25,Credit Card,Organic Search,Completed,199.04,0.0,99,298.04,104.54,193.5
O0020335,C004523,2022-11-11,PayPal,Direct,Completed,229.3,19.41,99,308.89,94.2,214.69
O0020336,C005026,2026-08-02,Credit Card,Organic Search,Returned,10247.48,648.67,0,9598.81,6714.03,2884.78
O0020337,C003191,2026-01-16,UPI,Meta Ads,Completed,7305.82,0.0,0,7305.82,5543.33,1762.49
O0020338,C004083,2022-03-31,UPI,Organic Search,Completed,6426.6,125.83,0,6300.77,3585.57,2715.2
O0020339,C003529,2025-12-26,UPI,Affiliate,Completed,55069.63,4276.23,0,50793.41,25297.23,25496.18
O0020340,C001645,2022-02-25,UPI,Meta Ads,Completed,15102.04,3131.82,0,11970.22,8191.28,3778.94
O0020341,C001784,2026-08-09,Credit Card,Meta Ads,Completed,6940.58,709.26,0,6231.32,4532.01,1699.31
O0020342,C003850,2025-03-02,Cash on Delivery,Instagram,Cancelled,7348.58,320.23,0,7028.35,5360.9,1667.45
O0020343,C004405,2025-03-08,PayPal,Organic Search,Completed,6900.78,554.88,0,6345.9,4369.25,1976.65
O0020344,C002230,2022-03-16,UPI,Affiliate,Completed,874.42,109.25,99,864.17,527.98,336.19
O0020345,C000031,2023-11-21,Credit Card,Meta Ads,Completed,104520.26,20967.09,0,83553.17,53734.58,29818.59
O0020346,C000908,2026-05-09,PayPal,Google Ads,Cancelled,104670.61,7663.43,0,97007.18,60272.15,36735.03
O0020347,C002491,2026-07-08,UPI,Direct,Completed,2505.2,236.6,0,2268.6,1387.24,881.36
O0020348,C000686,2023-05-30,Credit Card,Organic Search,Processing,1757.98,161.0,99,1695.98,1230.18,465.8
O0020349,C003446,2026-03-08,UPI,Instagram,Cancelled,170673.3,35527.35,0,135145.95,103996.89,31149.06
O0020350,C001377,2026-05-01,Cash on Delivery,Affiliate,Processing,6711.3,1245.41,0,5465.89,4913.97,551.92
O0020351,C004531,2026-05-07,Credit Card,Meta Ads,Completed,3696.1,998.62,0,2697.48,2544.89,152.59
O0020352,C000378,2023-06-17,Cash on Delivery,Direct,Completed,22706.03,2214.1,0,20491.93,11550.37,8941.56
O0020353,C001744,2026-04-11,Cash on Delivery,Affiliate,Completed,3734.43,895.65,0,2838.78,2197.75,641.03
O0020354,C004520,2024-06-03,Credit Card,Affiliate,Completed,58272.52,7773.44,0,50499.08,37097.22,13401.86
O0020355,C004048,2026-05-09,UPI,Organic Search,Completed,3724.31,712.27,0,3012.04,2295.25,716.79
O0020356,C004900,2024-03-05,Wallet,Direct,Processing,2151.74,145.16,99,2105.58,1488.48,617.1
O0020357,C001184,2022-08-14,Credit Card,Organic Search,Processing,3992.32,314.05,0,3678.27,2053.82,1624.45
O0020358,C000650,2026-06-04,Credit Card,Referral,Completed,6578.46,19.73,0,6558.73,4549.42,2009.31
O0020359,C000143,2023-07-07,Debit Card,Instagram,Processing,4160.07,298.56,0,3861.51,2506.02,1355.49
O0020360,C005124,2024-05-10,Cash on Delivery,Email,Completed,471.06,33.91,99,536.15,337.1,199.05
O0020361,C003731,2022-07-14,Debit Card,Meta Ads,Returned,44604.37,4073.07,0,40531.3,27407.75,13123.55
O0020362,C005166,2022-09-21,UPI,Meta Ads,Cancelled,1959.26,391.06,99,1667.2,1322.26,344.94
O0020363,C003057,2022-03-05,Credit Card,Direct,Completed,7334.85,181.63,0,7153.22,4322.19,2831.03
O0020364,C003894,2025-01-15,Credit Card,Meta Ads,Refunded,5259.95,628.73,0,4631.22,3243.99,1387.23
O0020365,C002258,2025-10-05,Credit Card,Direct,Completed,19841.7,2085.94,0,17755.77,11311.89,6443.88
O0020366,C001114,2026-04-26,Cash on Delivery,Organic Search,Completed,10410.45,1971.76,0,8438.69,6952.89,1485.8
O0020367,C001663,2022-07-29,UPI,Meta Ads,Completed,4353.69,77.87,0,4275.82,3003.96,1271.86
O0020368,C003932,2022-07-25,Cash on Delivery,Meta Ads,Completed,27823.69,4911.07,0,22912.62,17328.84,5583.78
O0020369,C000898,2026-08-07,UPI,Organic Search,Returned,3775.36,374.73,0,3400.63,1987.99,1412.64
O0020370,C001286,2026-06-13,Credit Card,Instagram,Completed,6341.52,1262.56,0,5078.96,3764.5,1314.46
O0020371,C004189,2022-02-06,Cash on Delivery,Email,Completed,33462.45,6663.28,0,26799.17,16581.08,10218.09
O0020372,C002300,2022-07-08,UPI,Meta Ads,Cancelled,14466.08,2076.33,0,12389.75,8529.68,3860.07
O0020373,C004514,2022-05-18,Wallet,Email,Completed,1289.9,259.09,99,1129.81,761.19,368.62
O0020374,C000381,2025-01-24,UPI,Organic Search,Processing,508.14,78.7,99,528.44,327.33,201.11
O0020375,C001880,2023-01-22,Credit Card,Meta Ads,Cancelled,1611.53,0.0,99,1710.53,1108.76,601.77
O0020376,C000407,2023-10-19,Wallet,Email,Completed,65262.54,12351.37,0,52911.17,29489.51,23421.66
O0020377,C004883,2024-02-19,UPI,Google Ads,Completed,1214.87,39.16,99,1274.71,658.77,615.94
O0020378,C002444,2024-08-09,Credit Card,Organic Search,Completed,1449.34,280.64,99,1267.7,756.48,511.22
O0020379,C001605,2026-03-24,Wallet,Google Ads,Completed,4102.8,0.0,0,4102.8,2390.87,1711.93
O0020380,C002017,2024-03-15,Debit Card,Organic Search,Completed,2393.7,10.97,99,2481.73,1528.93,952.8
O0020381,C001500,2022-09-16,Debit Card,Google Ads,Completed,17996.78,3606.23,0,14390.55,11269.32,3121.23
O0020382,C004515,2022-07-09,Debit Card,Google Ads,Completed,72955.49,7062.41,0,65893.08,41078.84,24814.24
O0020383,C002079,2025-12-03,Debit Card,Meta Ads,Completed,2139.48,263.53,99,1974.95,1077.03,897.92
O0020384,C003095,2026-01-14,Credit Card,Email,Completed,43595.51,3674.4,0,39921.11,30840.78,9080.33
O0020385,C003978,2022-11-12,Credit Card,Direct,Completed,17225.66,2154.62,0,15071.04,7596.37,7474.67
O0020386,C004622,2022-12-22,Credit Card,Meta Ads,Completed,19785.98,0.0,0,19785.98,8015.48,11770.5
O0020387,C002764,2025-01-05,UPI,Google Ads,Refunded,28415.84,4421.0,0,23994.84,18415.84,5579.0
O0020388,C003550,2025-02-06,Credit Card,Meta Ads,Refunded,2786.54,197.88,0,2588.66,1353.88,1234.78
O0020389,C001007,2024-11-13,Credit Card,Email,Cancelled,10492.58,415.79,0,10076.79,4763.39,5313.4
O0020390,C002393,2026-02-20,Cash on Delivery,Organic Search,Completed,993.56,54.25,99,1038.31,616.67,421.64
O0020391,C000177,2022-06-16,Credit Card,Referral,Completed,2488.04,404.73,99,2182.31,1475.57,706.74
O0020392,C000421,2025-01-14,PayPal,Instagram,Completed,24636.96,2548.59,0,22088.37,17381.29,4707.08
O0020393,C004084,2022-03-31,Cash on Delivery,Email,Completed,30015.08,5850.93,0,24164.15,15830.75,8333.4
O0020394,C000993,2026-07-14,Cash on Delivery,Email,Refunded,17842.82,1233.27,0,16609.55,11844.95,4764.6
O0020395,C002193,2023-08-19,Credit Card,Email,Returned,2469.4,136.68,99,2431.72,1863.06,568.66
O0020396,C001432,2023-11-02,UPI,Referral,Completed,1802.42,336.79,99,1564.63,983.94,580.69
O0020397,C000038,2022-03-23,Credit Card,Google Ads,Completed,26037.51,4393.79,0,21643.72,15785.19,5858.53
O0020398,C002207,2024-10-21,Credit Card,Direct,Cancelled,3770.11,325.54,0,3444.57,2030.36,1414.21
O0020399,C005095,2025-02-19,Debit Card,Affiliate,Processing,990.81,152.68,99,937.13,655.48,281.65
O0020400,C002021,2025-12-16,Credit Card,Google Ads,Completed,843.46,115.18,99,827.28,381.47,445.81
O0020401,C005169,2025-06-26,UPI,Direct,Completed,485.04,65.38,99,518.66,295.11,223.55
O0020402,C002507,2023-03-26,Credit Card,Email,Completed,9867.36,1333.87,0,8533.49,5529.09,3004.4
O0020403,C002034,2022-04-20,Debit Card,Organic Search,Completed,7619.51,787.73,0,6831.78,4787.01,2044.77
O0020404,C002354,2026-07-03,Wallet,Direct,Completed,1037.89,98.12,99,1038.77,705.47,333.3
O0020405,C004180,2024-10-11,PayPal,Direct,Completed,167692.88,16258.4,0,151434.48,74726.25,76708.23
O0020406,C003130,2023-09-29,Wallet,Email,Returned,4348.02,551.78,0,3796.24,2269.44,1526.8
O0020407,C001567,2024-12-16,Credit Card,Google Ads,Completed,2670.67,97.38,0,2573.29,1174.88,1398.41
O0020408,C000648,2022-07-06,Cash on Delivery,Referral,Processing,3133.32,403.05,0,2730.27,2104.51,625.76
O0020409,C004719,2022-02-13,Wallet,Google Ads,Completed,1761.57,151.75,99,1708.82,956.39,752.43
O0020410,C000031,2022-04-21,PayPal,Affiliate,Returned,2033.79,322.35,99,1810.44,1317.51,492.93
O0020411,C003632,2023-11-13,PayPal,Google Ads,Completed,24063.71,2385.97,0,21677.73,13795.68,7882.05
O0020412,C004702,2023-07-20,Debit Card,Email,Completed,1322.14,163.54,99,1257.6,956.54,301.06
O0020413,C000912,2024-11-10,Debit Card,Email,Completed,26553.55,4774.14,0,21779.41,14213.38,7566.03
O0020414,C000031,2022-01-06,Wallet,Instagram,Completed,10446.49,1516.25,0,8930.24,6879.8,2050.44
O0020415,C000735,2023-11-13,Wallet,Affiliate,Returned,489.05,66.52,99,521.53,241.55,279.98
O0020416,C003046,2026-01-26,UPI,Organic Search,Completed,6413.27,896.14,0,5517.13,4199.93,1317.2
O0020417,C004122,2023-07-25,Wallet,Meta Ads,Completed,1427.93,0.0,99,1526.93,758.84,768.09
O0020418,C004872,2022-09-17,Credit Card,Email,Completed,1078.27,115.04,99,1062.23,647.99,414.24
O0020419,C004608,2025-02-18,Cash on Delivery,Google Ads,Completed,3560.7,363.47,0,3197.23,2505.57,691.66
O0020420,C000723,2022-07-16,Debit Card,Meta Ads,Completed,932.64,72.18,99,959.46,603.8,355.66
O0020421,C003384,2022-11-09,UPI,Google Ads,Completed,35528.45,4627.46,0,30900.99,16422.6,14478.39
O0020422,C003477,2026-02-11,UPI,Email,Completed,3865.87,486.07,0,3379.8,2869.27,510.53
O0020423,C003948,2022-08-31,Credit Card,Organic Search,Completed,30381.78,3020.52,0,27361.26,15902.67,11458.59
O0020424,C000544,2023-09-15,Cash on Delivery,Direct,Completed,9817.53,948.23,0,8869.3,5881.36,2987.94
O0020425,C001996,2022-02-24,UPI,Organic Search,Completed,81880.75,11947.75,0,69933.0,51980.88,17952.12
O0020426,C002010,2025-03-31,UPI,Instagram,Completed,42108.88,5842.53,0,36266.35,26916.89,9349.46
O0020427,C002233,2022-08-16,Debit Card,Google Ads,Completed,2557.59,148.81,0,2408.78,1826.73,582.05
O0020428,C002372,2022-08-25,Credit Card,Organic Search,Cancelled,7635.88,110.42,0,7525.46,5649.04,1876.42
O0020429,C004204,2024-03-29,UPI,Direct,Completed,786.93,118.56,99,767.37,497.34,270.03
O0020430,C005170,2022-10-14,Credit Card,Organic Search,Returned,481.02,55.44,99,524.59,260.06,264.53
O0020431,C005055,2024-01-06,Credit Card,Organic Search,Completed,13279.17,2591.05,0,10688.12,8114.37,2573.75
O0020432,C003191,2023-11-13,UPI,Meta Ads,Completed,8545.95,1229.26,0,7316.68,4846.02,2470.66
O0020433,C002300,2023-01-26,UPI,Email,Completed,7599.27,270.5,0,7328.77,5376.21,1952.56
O0020434,C002928,2022-10-01,Debit Card,Instagram,Returned,3303.21,483.78,0,2819.43,1844.28,975.15
O0020435,C000016,2023-02-02,UPI,Google Ads,Completed,3573.56,351.41,0,3222.15,2478.35,743.8
O0020436,C000031,2023-08-10,UPI,Instagram,Completed,1784.85,104.83,99,1779.02,1044.03,734.99
O0020437,C000031,2024-07-24,Wallet,Meta Ads,Completed,2505.2,511.98,0,1993.22,1387.24,605.98
O0020438,C000031,2024-12-27,Credit Card,Referral,Processing,32637.62,5546.95,0,27090.67,13642.16,13448.51
O0020439,C003479,2025-06-14,Cash on Delivery,Google Ads,Completed,3200.54,241.8,0,2958.74,2061.09,897.65
O0020440,C003044,2024-04-26,Wallet,Organic Search,Completed,6579.06,85.98,0,6493.08,4345.72,2147.36
O0020441,C002951,2022-12-14,UPI,Organic Search,Completed,9330.7,196.91,0,9133.8,4519.32,4614.48
O0020442,C004593,2026-04-29,Cash on Delivery,Meta Ads,Completed,7681.0,1102.58,0,6578.42,4339.56,2238.86
O0020443,C004611,2025-05-18,Credit Card,Google Ads,Processing,1544.03,137.69,99,1505.34,1004.52,500.82
O0020444,C002327,2023-05-11,Cash on Delivery,Meta Ads,Completed,16884.82,2108.15,0,14776.67,9752.02,5024.65
O0020445,C005055,2023-04-18,PayPal,Meta Ads,Completed,8889.48,1758.11,0,7131.37,6079.18,1052.19
O0020446,C003238,2022-05-09,UPI,Google Ads,Completed,46419.64,7023.82,0,39395.82,29609.32,9786.5
O0020447,C000009,2023-01-19,Wallet,Meta Ads,Completed,11188.5,1775.09,0,9413.41,7158.58,2254.83
O0020448,C004317,2025-04-15,Debit Card,Affiliate,Completed,511.35,73.85,99,536.5,252.47,284.03
O0020449,C001030,2025-05-15,Debit Card,Direct,Completed,6783.13,104.78,0,6678.35,3598.93,3079.42
O0020450,C001660,2022-05-11,Credit Card,Direct,Completed,454.34,51.06,99,502.28,334.6,167.68
O0020451,C004552,2024-10-04,Cash on Delivery,Affiliate,Completed,12160.32,1466.16,0,10694.16,6564.52,4129.64
O0020452,C001491,2025-05-24,Credit Card,Email,Completed,1574.62,153.77,99,1519.85,1064.82,455.03
O0020453,C001130,2022-07-01,Wallet,Instagram,Completed,4769.5,309.58,0,4459.92,3225.92,1234.0
O0020454,C003916,2025-03-11,Cash on Delivery,Organic Search,Cancelled,3576.97,542.74,0,3034.23,2296.46,737.77
O0020455,C001065,2024-04-15,UPI,Meta Ads,Processing,5132.54,361.18,0,4771.36,3294.94,1476.42
O0020456,C002953,2023-04-09,UPI,Google Ads,Completed,9575.38,1858.81,0,7716.57,4836.75,2879.82
O0020457,C003016,2022-01-15,UPI,Google Ads,Returned,8565.54,1502.09,0,7063.45,5922.74,1140.71
O0020458,C000201,2025-03-18,Wallet,Meta Ads,Processing,1018.47,151.58,99,965.89,534.72,431.17
O0020459,C000136,2024-07-17,Wallet,Meta Ads,Completed,3478.0,684.51,0,2793.49,2125.33,668.16
O0020460,C005019,2023-10-27,Cash on Delivery,Google Ads,Completed,4691.46,446.54,0,4244.92,2458.37,1786.55
O0020461,C002744,2022-02-25,Debit Card,Organic Search,Completed,5066.18,322.21,0,4743.97,3584.14,1159.83
O0020462,C002300,2022-12-09,UPI,Organic Search,Completed,2881.97,486.25,0,2395.72,1218.86,1176.86
O0020463,C004582,2025-01-01,UPI,Affiliate,Returned,1908.81,104.1,99,1903.71,1276.08,627.63
O0020464,C002327,2024-12-07,Debit Card,Direct,Completed,11746.24,1330.47,0,10415.77,6499.4,3916.37
O0020465,C000472,2023-03-25,Credit Card,Referral,Completed,4424.16,207.82,0,4216.34,2444.37,1771.97
O0020466,C004429,2023-09-13,Wallet,Google Ads,Completed,17996.78,1290.79,0,16705.99,11269.32,5436.67
O0020467,C001366,2026-07-10,Credit Card,Direct,Completed,13593.19,495.25,0,13097.94,9527.19,3570.75
O0020468,C004219,2026-06-30,UPI,Organic Search,Completed,1448.87,185.02,99,1362.85,900.17,462.68
O0020469,C004155,2022-12-21,PayPal,Direct,Completed,3843.02,472.55,0,3370.47,2149.8,1220.67
O0020470,C000750,2023-07-03,Credit Card,Affiliate,Completed,4739.55,689.9,0,4049.65,2725.13,1324.52
O0020471,C000402,2025-01-26,Cash on Delivery,Direct,Completed,12277.02,1766.18,0,10510.84,8227.11,2283.73
O0020472,C000624,2026-04-30,UPI,Referral,Completed,9461.6,525.99,0,8935.61,5112.0,3823.61
O0020473,C000031,2026-02-26,UPI,Google Ads,Completed,7608.2,1386.25,0,6221.95,4214.13,2007.82
O0020474,C004611,2025-10-04,UPI,Direct,Completed,21612.57,3562.83,0,18049.74,9752.02,8297.72
O0020475,C002620,2026-01-30,Credit Card,Google Ads,Cancelled,339.48,37.07,99,401.41,257.98,143.43
O0020476,C001331,2022-07-12,Debit Card,Google Ads,Completed,9956.4,568.72,0,9387.68,5729.94,3657.74
O0020477,C000735,2023-02-05,UPI,Instagram,Completed,217.94,25.77,99,291.17,154.17,137.0
O0020478,C002565,2026-03-15,Debit Card,Google Ads,Returned,1733.08,214.47,99,1617.61,1298.06,319.55
O0020479,C000540,2025-12-26,UPI,Direct,Refunded,33172.61,6029.71,0,27142.9,17008.11,10134.79
O0020480,C001937,2026-05-06,UPI,Organic Search,Cancelled,881.1,4.96,99,975.14,652.42,322.72
O0020481,C000380,2024-12-02,UPI,Referral,Completed,6619.57,167.35,0,6452.22,2782.93,3669.29
O0020482,C001786,2023-12-12,Cash on Delivery,Email,Completed,696.36,77.21,99,718.15,330.26,387.89
O0020483,C003501,2024-04-06,Credit Card,Referral,Processing,2006.45,155.22,99,1950.23,1427.09,523.14
O0020484,C000389,2023-06-03,Wallet,Direct,Completed,3656.19,593.37,0,3062.82,2377.5,685.32
O0020485,C004743,2025-01-18,UPI,Direct,Refunded,719.16,52.4,99,765.76,503.36,262.4
O0020486,C003604,2022-11-30,Cash on Delivery,Email,Completed,2479.72,396.58,99,2182.14,1121.76,1060.38
O0020487,C003503,2025-02-12,Credit Card,Meta Ads,Refunded,9056.04,633.45,0,8422.59,5516.12,2906.47
O0020488,C002748,2025-06-01,UPI,Organic Search,Completed,59126.21,5863.24,0,53262.97,36689.21,16573.76
O0020489,C000764,2025-04-21,Wallet,Google Ads,Cancelled,5192.24,318.55,0,4873.69,3520.58,1353.11
O0020490,C002454,2026-03-06,Cash on Delivery,Direct,Completed,327.95,0.0,99,426.95,199.42,227.53
O0020491,C003365,2024-09-24,PayPal,Meta Ads,Completed,2530.24,338.23,0,2192.01,1405.18,786.83
O0020492,C002913,2024-08-15,Wallet,Google Ads,Processing,691.41,85.93,99,704.48,388.11,316.37
O0020493,C004231,2024-09-11,Cash on Delivery,Meta Ads,Completed,242.95,45.57,99,296.38,173.92,122.46
O0020494,C004443,2022-05-29,UPI,Email,Completed,629.55,11.01,99,717.54,303.81,413.73
O0020495,C000822,2024-08-12,UPI,Direct,Completed,12989.0,609.22,0,12379.78,6822.02,5557.76
O0020496,C001273,2024-01-15,Cash on Delivery,Organic Search,Completed,2060.58,138.95,99,2020.63,1415.85,604.78
